trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2096,False,"{'a': 0.002, 'e': 0.015116022575686028}",30,19,22.493539025936656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.002, 'e': 0.015085820742435184}",20,12,18.459407007000976,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.002, 'e': 0.015055679252487424}",35,19,19.5247469259512,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2099,False,"{'a': 0.002, 'e': 0.015025597985276749}",20,15,7.343318210778154,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.002, 'e': 0.014995576820478048}",25,11,10.963161250186802,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2101,False,"{'a': 0.002, 'e': 0.014965615638006625}",25,16,16.843487278957976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.002, 'e': 0.014935714318017707}",25,14,20.750838873941518,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.002, 'e': 0.014905872740905974}",20,3,28.431721980569442,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.002, 'e': 0.01487609078730508}",30,19,18.81574718419922,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.002, 'e': 0.01484636833808717}",25,11,27.32579417015434,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.002, 'e': 0.014816705274362407}",20,12,12.322072937669136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.002, 'e': 0.014787101477478498}",25,11,24.17525700621524,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.002, 'e': 0.014757556829020215}",25,13,21.64550559588719,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.002, 'e': 0.014728071210808925}",20,10,19.16451943469794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.002, 'e': 0.014698644504902115}",20,6,25.29316850441758,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.002, 'e': 0.014669276593592923}",20,8,22.612502239064366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.002, 'e': 0.014639967359409665}",25,10,23.104990318125413,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.002, 'e': 0.014610716685115365}",35,18,32.00199312928813,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.002, 'e': 0.014581524453707286}",20,7,24.140714170752137,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.002, 'e': 0.014552390548416463}",25,17,17.405381970360676,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.002, 'e': 0.014523314852707237}",30,20,19.490703518871364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.002, 'e': 0.014494297250276787}",25,20,11.466273898840177,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.002, 'e': 0.014465337625054663}",20,8,20.67424924046988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
